起始节点_ID,终止节点_ID,街道名称,道路功能分类,运行方向,车道数,长度(米),最高限速,OSM原始标签
12368922989,12368922990,,专用非机动车/步行道,双向道,,9.573423273,,footway
12368922989,12368922962,钦州南路,机动车干道,单向道,,476.1266629,,tertiary
12368922990,12368922989,,专用非机动车/步行道,双向道,,9.573423273,,footway
12368922990,12368922987,,专用非机动车/步行道,双向道,,6.439964654,,footway
12368922990,12368922977,钦州南路,机动车干道,单向道,,95.2638929,,tertiary
12368922991,12368922993,,专用非机动车/步行道,双向道,,5.82148283,,footway
12368922992,12368922994,,专用非机动车/步行道,双向道,,7.177927901,,footway
12368922993,1159926339,桂林路,机动车干道,单向道,,10.0070595,,secondary
12368922993,12368922994,,专用非机动车/步行道,双向道,,11.08400799,,footway
12368922993,12368922991,,专用非机动车/步行道,双向道,,5.82148283,,footway
12368922994,12368970225,桂林路,机动车干道,单向道,,97.57911902,,secondary
12368922994,12368922992,,专用非机动车/步行道,双向道,,7.177927901,,footway
12368922994,12368922993,,专用非机动车/步行道,双向道,,11.08400799,,footway
12368922995,12368922997,,专用非机动车/步行道,双向道,,5.767883912,,footway
12368922996,12368922998,,专用非机动车/步行道,双向道,,6.231179541,,footway
12368922997,12368922998,,专用非机动车/步行道,双向道,,11.08368038,,footway
12368922997,12368922995,,专用非机动车/步行道,双向道,,5.767883912,,footway
12368922997,12368922973,桂林路,机动车干道,单向道,,335.5368441,,secondary
12368922998,1159926556,桂林路,机动车干道,单向道,,10.89821657,,secondary
12368922998,12368922996,,专用非机动车/步行道,双向道,,6.231179541,,footway
12368922998,12368922997,,专用非机动车/步行道,双向道,,11.08368038,,footway
12368963350,1159926556,学思西路,弄堂/生活性支路,双向道,,49.66467674,,living_street
12368970215,12368970217,,专用非机动车/步行道,双向道,,9.098430447,,footway
12368970216,12368970218,,专用非机动车/步行道,双向道,,10.41819992,,footway
12368970217,1091232741,桂林路,机动车干道,单向道,,21.83675077,,secondary
12368970217,12368970218,,专用非机动车/步行道,双向道,,10.82865588,,footway
12368970217,12368970215,,专用非机动车/步行道,双向道,,9.098430447,,footway
12368970218,2390600695,桂林路,机动车干道,单向道,,175.2145341,,secondary
12368970218,12368970216,,专用非机动车/步行道,双向道,,10.41819992,,footway
12368970218,12368970217,,专用非机动车/步行道,双向道,,10.82865588,,footway
12368970219,12368970221,,专用非机动车/步行道,双向道,,19.28422135,,footway
12368970220,12368970221,,专用非机动车/步行道,双向道,,18.87676961,,footway
12368970221,461717823,冠生园路,机动车干道,双向道,,11.96302528,,tertiary
12368970221,12368970220,,专用非机动车/步行道,双向道,,18.87676961,,footway
12368970221,12368970219,,专用非机动车/步行道,双向道,,19.28422135,,footway
12368970221,461717791,冠生园路,机动车干道,双向道,,574.4344858,,tertiary
12368970222,12368970225,,专用非机动车/步行道,双向道,,8.435658956,,footway
12368970223,12368970224,,专用非机动车/步行道,双向道,,9.231636288,,footway
12368970224,12368970223,,专用非机动车/步行道,双向道,,9.231636288,,footway
12368970224,12368970225,,专用非机动车/步行道,双向道,,11.09901212,,footway
12368970224,12368922993,桂林路,机动车干道,单向道,,97.97385498,,secondary
12368970225,461717823,桂林路,机动车干道,单向道,,25.15260557,,secondary
12368970225,12368970224,,专用非机动车/步行道,双向道,,11.09901212,,footway
12368970225,12368970222,,专用非机动车/步行道,双向道,,8.435658956,,footway
12396740524,12396740525,,弄堂/生活性支路,双向道,,22.87790672,,service
12396740524,1091002196,动力南五路/动力南三路,弄堂/生活性支路,单向道,,130.7801543,,service
12396740525,12396740524,,弄堂/生活性支路,双向道,,22.87790672,,service
12396740525,12396740526,,弄堂/生活性支路,单向道,,68.36088848,,service
12396740526,12396754539,,弄堂/生活性支路,单向道,,315.642915,,service
12396740526,1091002196,,弄堂/生活性支路,单向道,,70.91702748,,service
12396740532,12396740534,,弄堂/生活性支路,单向道,,9.495763718,,service
12396740532,5308460140,,专用非机动车/步行道,双向道,,8.689463143,,footway
12396740532,5308460134,,专用非机动车/步行道,双向道,,185.3960919,,footway
12396740534,10554530731,,弄堂/生活性支路,单向道,,10.23089696,,service
12396740534,1091142690,,专用非机动车/步行道,双向道,,5.307010301,,footway
12396740534,5308460140,,专用非机动车/步行道,双向道,,4.576209836,,footway
12396754539,1091142342,,弄堂/生活性支路,单向道,,412.3424009,,service
12396754539,1091261567,,弄堂/生活性支路,单向道,,226.0076505,,service
12396754539,1091155869,,弄堂/生活性支路,单向道,,228.205594,,service
12409938583,12409938587,,弄堂/生活性支路,单向道,,129.5828615,,service
12409938583,12409938587,,弄堂/生活性支路,单向道,,115.1552417,,service
12409938587,1091142690,,弄堂/生活性支路,单向道,,113.5130564,,service
12420255588,3722219281,,弄堂/生活性支路,双向道,2,46.0790573,,service
12420255588,12420255589,,专用非机动车/步行道,双向道,,51.26167032,,footway
12420255588,845909875,,弄堂/生活性支路,双向道,2,32.8980019,,service
12420255589,3722219279,,弄堂/生活性支路,双向道,,59.70656534,,service
12420255589,12420255588,,专用非机动车/步行道,双向道,,51.26167032,,footway
12420255589,11178146455,,弄堂/生活性支路,双向道,,165.0117182,,"['service', 'track']"
12420255596,11192921414,,专用非机动车/步行道,双向道,,13.56320412,,footway
12420255596,11733991476,,专用非机动车/步行道,双向道,,11.82612055,,path
12420255596,11192921412,,专用非机动车/步行道,双向道,,24.56985402,,footway
12423058257,11373763924,,弄堂/生活性支路,双向道,,32.60890529,,service
12423058257,11373763926,,弄堂/生活性支路,双向道,,61.35321761,,service
12423058257,12423058276,,专用非机动车/步行道,双向道,,193.0759659,,footway
12423058276,11373763924,,弄堂/生活性支路,双向道,,59.98144631,,service
12423058276,11373763923,,弄堂/生活性支路,双向道,,36.19813898,,service
12423058276,12423058257,,专用非机动车/步行道,双向道,,193.0759659,,footway
12453408199,599716819,老沪闵路,机动车干道,双向道,,163.531956,,secondary
12453408199,12453408205,老沪闵路,机动车干道,双向道,,77.47114575,,secondary
12453408205,5258856305,老沪闵路,机动车干道,双向道,,86.00066813,,secondary
12453408205,12453408199,老沪闵路,机动车干道,双向道,,77.47114575,,secondary
12453408205,12453408199,,弄堂/生活性支路,单向道,,109.7109503,,service
12461195628,376594431,南丹东路,机动车干道,双向道,,83.38476243,,secondary
12461195628,622624184,南丹东路,机动车干道,双向道,,369.4430034,,secondary
12461195628,3805834238,,弄堂/生活性支路,双向道,,242.1429767,,service
12478264280,8279635173,景东路,机动车干道,双向道,,11.05447358,,tertiary
12478264280,9080098594,景东路,机动车干道,双向道,,161.2083541,,tertiary
12478264286,10221440341,银都路,机动车干道,单向道,,91.84001041,,secondary
12503282508,5786393183,永川路,其他/社区道路,双向道,,53.77784986,,residential
12503282508,1654009688,永川路,其他/社区道路,双向道,,137.3535307,,residential
12503282508,2403832123,青秀路,其他/社区道路,双向道,,335.8756191,,residential
12543032604,2432496847,龙吴路 410 弄,弄堂/生活性支路,双向道,,222.0129598,,service
12543032604,12543060817,,其他/社区道路,双向道,,28.57649916,,residential
12543032604,2432496845,,其他/社区道路,双向道,,217.9425792,,residential
12543032661,2432448461,龙恒路,其他/社区道路,双向道,,264.7637251,,residential
12543032661,2432460081,龙恒路,其他/社区道路,双向道,,229.37394,,residential
12543032661,8665990196,,弄堂/生活性支路,双向道,,577.2482256,,"['service', 'residential']"
12543032667,12543060817,,其他/社区道路,双向道,,499.932237,,residential
12543060817,12543032604,,其他/社区道路,双向道,,28.57649916,,residential
12543060817,12543032667,,其他/社区道路,双向道,,499.932237,,residential
12543060817,4388704179,,其他/社区道路,双向道,,305.9093153,,residential
12545859358,599708553,华泾路,其他/社区道路,双向道,,26.87237572,,residential
12545859358,12545859359,,专用非机动车/步行道,双向道,,86.83980859,,footway
12545859358,1137654889,华泾路,其他/社区道路,双向道,,342.0372376,,residential
12545859359,12545859358,,专用非机动车/步行道,双向道,,86.83980859,,footway
12545859359,12545859365,,专用非机动车/步行道,双向道,,50.80784862,,footway
12545859359,12545859364,,专用非机动车/步行道,双向道,,46.14812439,,footway
12545859364,12545859366,,专用非机动车/步行道,双向道,,36.19738433,,footway
12545859364,12545859365,,专用非机动车/步行道,双向道,,35.21133757,,footway
12545859364,12545859359,,专用非机动车/步行道,双向道,,46.14812439,,footway
12545859365,12545859367,,专用非机动车/步行道,双向道,,36.19030341,,footway
12545859365,12545859364,,专用非机动车/步行道,双向道,,35.21133757,,footway
12545859365,12545859359,,专用非机动车/步行道,双向道,,50.80784862,,footway
12545859366,12545859364,,专用非机动车/步行道,双向道,,36.19738433,,footway
12545859366,12545859367,,专用非机动车/步行道,双向道,,36.43920851,,footway
12545859366,12545859367,,专用非机动车/步行道,双向道,,120.3444038,,footway
12545859367,12545859365,,专用非机动车/步行道,双向道,,36.19030341,,footway
12545859367,12545859366,,专用非机动车/步行道,双向道,,36.43920851,,footway
12545859367,12545859366,,专用非机动车/步行道,双向道,,120.3444038,,footway
12551026218,12551026220,,弄堂/生活性支路,双向道,,8.569882035,,service
12551026218,3034716180,,弄堂/生活性支路,双向道,,44.31826803,,service
12551026220,12551026218,,弄堂/生活性支路,双向道,,8.569882035,,service
12551026220,3034716176,,弄堂/生活性支路,双向道,,37.59116075,,service
12551026220,12551026221,,弄堂/生活性支路,单向道,,96.05368891,,service
12551026221,842903485,梅陇路,机动车干道,双向道,,163.7401748,,tertiary
12551026221,3034716181,梅陇路,机动车干道,双向道,,9.501188816,,tertiary
12552583906,2998579673,老沪闵路,机动车干道,双向道,,194.8195602,,secondary
12552583906,5278783280,老沪闵路,机动车干道,双向道,,210.5947254,,secondary
12557892087,12557892090,,弄堂/生活性支路,双向道,,105.6932963,,service
12557892090,107743908,肇嘉浜路,机动车干道,单向道,4,154.8299963,,primary
12557892090,12557892087,,弄堂/生活性支路,双向道,,105.6932963,,service
12591856252,4459852490,永康路141弄,弄堂/生活性支路,双向道,,19.42755609,,service
12591856252,12592463560,永康路141弄,弄堂/生活性支路,双向道,,18.71039308,,service
12591856252,12338701877,,弄堂/生活性支路,双向道,,53.49951709,,service
12591856286,12338701877,永嘉路300弄,弄堂/生活性支路,双向道,,15.79358337,,service
12591856286,12591856287,,弄堂/生活性支路,双向道,,33.46718892,,service
12591856286,12591856288,永嘉路300弄,弄堂/生活性支路,双向道,,15.35446423,,service
12591856287,12591856286,,弄堂/生活性支路,双向道,,33.46718892,,service
12591856288,12592463555,永嘉路300弄,弄堂/生活性支路,双向道,,14.3955768,,service
12591856288,12591952203,,弄堂/生活性支路,双向道,,33.77840451,,service
12591856288,12591856286,永嘉路300弄,弄堂/生活性支路,双向道,,15.35446423,,service
12591952203,12591856288,,弄堂/生活性支路,双向道,,33.77840451,,service
12592463555,12591856288,永嘉路300弄,弄堂/生活性支路,双向道,,14.3955768,,service
12592463555,12338701876,永嘉路300弄,弄堂/生活性支路,双向道,,11.18244237,,service
12592463555,12592463556,,弄堂/生活性支路,双向道,,33.99684104,,service
12592463556,12592463555,,弄堂/生活性支路,双向道,,33.99684104,,service
12592463558,12592477702,,弄堂/生活性支路,双向道,,1.943213523,,service
12592463558,12592463559,,弄堂/生活性支路,双向道,,16.79028697,,service
12592463558,12611730411,襄阳南路306弄,弄堂/生活性支路,双向道,,17.66565759,,service
12592463559,12592463558,,弄堂/生活性支路,双向道,,16.79028697,,service
12592463559,12592463560,,弄堂/生活性支路,双向道,,68.88127698,,service
12592463559,12338701877,,弄堂/生活性支路,双向道,,28.51804248,,service
12592463560,12591856252,永康路141弄,弄堂/生活性支路,双向道,,18.71039308,,service
12592463560,12592463561,永康路141弄,弄堂/生活性支路,双向道,,17.75217826,,service
12592463560,12592463559,,弄堂/生活性支路,双向道,,68.88127698,,service
12592463561,12592463560,永康路141弄,弄堂/生活性支路,双向道,,17.75217826,,service
